Bdrms,Baths_total,FinishedSqft,Lotsize,Sale_date,Year,Month,Sale_price
2,2,1737,4800,2023-12-06,2023,12,102500
3,2,1251,7200,2023-06-23,2023,6,85000
2,1,1072,3600,2023-08-21,2023,8,111500
4,2,1741,4800,2023-11-06,2023,11,110000
4,1,1623,3600,2023-06-29,2023,6,140000
3,1,1251,3600,2023-11-27,2023,11,95500
4,1,1259,5400,2023-06-22,2023,6,80000
5,2,1715,4200,2023-03-23,2023,3,189900
4,2,1309,3600,2023-01-25,2023,1,60000
4,2,2391,4200,2023-11-30,2023,11,93400
3,1,1667,4800,2023-05-09,2023,5,147300
4,1,1476,3600,2023-06-22,2023,6,80000
4,2,1789,3780,2023-03-01,2023,3,128500
3,1,1093,4000,2023-02-27,2023,2,115900
3,2,1005,3600,2023-09-14,2023,9,62000
3,1,1080,5760,2023-10-23,2023,10,72000
2,1,1088,5781,2023-03-10,2023,3,139000
3,1,1068,4800,2023-06-08,2023,6,81000
3,1,1190,5850,2023-10-30,2023,10,96000
3,1,1394,4440,2023-03-30,2023,3,157000
3,1,1240,4800,2023-06-05,2023,6,63000
3,1,958,4800,2023-04-12,2023,4,75000
4,2,1915,4800,2023-12-27,2023,12,140500
4,2,1816,4800,2023-08-07,2023,8,145000
4,2,2358,5200,2023-02-22,2023,2,118750
4,2,1515,4200,2023-03-15,2023,3,99900
3,2,1419,7200,2023-06-29,2023,6,170000
4,2,1197,3870,2023-03-02,2023,3,138000
4,2,2128,5200,2023-09-25,2023,9,115000
4,2,1777,3600,2023-08-01,2023,8,125000
3,3,1320,4720,2023-05-26,2023,5,198000
3,2,1542,4760,2023-10-16,2023,10,125000
2,2,978,4760,2023-11-30,2023,11,112500
3,1,1172,4644,2023-09-28,2023,9,98000
3,2,1440,7998,2023-06-09,2023,6,110000
8,2,2179,4968,2023-08-30,2023,8,135000
3,1,1409,4800,2023-04-03,2023,4,150000
5,3,1778,6000,2023-05-22,2023,5,169000
2,1,729,4800,2023-08-16,2023,8,72000
4,2,2130,4800,2023-05-31,2023,5,100000
4,2,1775,4800,2023-10-05,2023,10,175000
3,1,1248,7040,2023-10-24,2023,10,100000
2,1,834,5547,2023-10-19,2023,10,80000
4,2,2164,4680,2023-01-04,2023,1,128900
2,1,1344,5360,2023-02-27,2023,2,154900
3,1,945,5360,2023-05-01,2023,5,60000
2,1,871,4800,2023-11-17,2023,11,46000
4,2,1907,3600,2023-12-04,2023,12,99000
4,2,2483,6250,2023-02-27,2023,2,139000
6,3,1946,6125,2023-04-26,2023,4,249900
3,1,1188,4200,2023-02-28,2023,2,72000
3,2,1141,3600,2023-06-30,2023,6,58000
4,3,1483,4920,2023-01-31,2023,1,80000
4,3,1483,4920,2023-07-03,2023,7,245000
4,2,2347,5880,2023-09-21,2023,9,245000
3,2,1862,5382,2023-04-24,2023,4,202000
4,2,1398,4797,2023-08-22,2023,8,140000
3,1,1443,5248,2023-03-10,2023,3,161000
4,1,1183,5207,2023-09-18,2023,9,215000
4,2,1713,5658,2023-11-01,2023,11,100000
3,1,990,5080,2023-03-07,2023,3,125000
3,2,1236,4960,2023-11-30,2023,11,145000
3,1,1618,5580,2023-06-06,2023,6,159900
4,2,2028,4920,2023-05-09,2023,5,76000
4,2,2133,4800,2023-06-27,2023,6,137500
4,2,1683,3600,2023-09-05,2023,9,101100
4,1,1560,3600,2023-05-08,2023,5,104000
2,1,797,4800,2023-10-23,2023,10,63000
3,2,1164,3600,2023-12-12,2023,12,117900
3,2,1814,5000,2023-05-12,2023,5,230000
6,2,2790,5400,2023-05-10,2023,5,170000
6,2,1592,6028,2023-10-13,2023,10,160000
4,2,2070,5040,2023-09-29,2023,9,215000
4,2,2251,5040,2023-06-30,2023,6,172000
5,2,2152,6165,2023-08-30,2023,8,240000
4,3,1491,4920,2023-02-01,2023,2,140000
4,3,1491,4920,2023-11-20,2023,11,175000
4,2,1929,5040,2023-09-08,2023,9,90000
3,2,1482,4920,2023-12-13,2023,12,87500
2,1,1419,5043,2023-12-29,2023,12,122500
3,1,1128,5200,2023-12-29,2023,12,77000
4,2,1557,4920,2023-05-05,2023,5,100000
2,1,1079,5040,2023-05-26,2023,5,134000
3,3,1174,4750,2023-07-18,2023,7,200000
4,3,1941,4960,2023-05-05,2023,5,193000
3,2,1188,4320,2023-02-27,2023,2,145000
3,3,1903,3672,2023-10-05,2023,10,200000
2,1,873,4320,2023-10-03,2023,10,49000
4,2,2125,6179,2023-08-07,2023,8,97000
5,3,1550,6680,2023-08-11,2023,8,200000
4,2,2628,5117,2023-02-10,2023,2,130000
5,2,1295,4200,2023-07-27,2023,7,64500
3,2,1525,7172,2023-12-20,2023,12,140000
2,1,1983,4945,2023-05-15,2023,5,81000
2,1,1983,4945,2023-11-24,2023,11,215000
4,3,2540,3959,2023-04-03,2023,4,63200
4,3,2540,3959,2023-06-07,2023,6,107000
6,2,2557,4838,2023-12-19,2023,12,130000
3,3,1651,4800,2023-10-11,2023,10,190000
3,2,1136,4800,2023-12-20,2023,12,95000
4,2,1889,6360,2023-05-10,2023,5,184900
3,1,1218,4800,2023-06-16,2023,6,100000
3,2,1375,5280,2023-05-05,2023,5,65000
3,1,1458,4800,2023-10-26,2023,10,105000
3,1,1230,5400,2023-01-21,2023,1,61000
3,1,1230,5400,2023-08-16,2023,8,130000
6,2,1972,5400,2023-07-20,2023,7,110000
2,2,1016,5040,2023-09-22,2023,9,109900
4,2,2360,4800,2023-05-11,2023,5,122000
4,2,1654,5400,2023-09-11,2023,9,120000
4,2,1644,5400,2023-12-15,2023,12,62000
3,2,1075,5400,2023-03-29,2023,3,126500
3,3,1947,4800,2023-03-23,2023,3,125000
4,2,1902,4800,2023-04-13,2023,4,130400
2,2,1204,4800,2023-09-15,2023,9,130000
5,2,2276,4800,2023-01-04,2023,1,123000
3,2,1429,5148,2023-11-08,2023,11,97000
2,1,1186,5074,2023-06-09,2023,6,139000
2,1,1186,5074,2023-09-28,2023,9,135000
3,1,917,5200,2023-06-16,2023,6,106500
3,1,1305,4800,2023-01-25,2023,1,60000
3,2,1517,4800,2023-09-28,2023,9,115000
4,2,2518,5670,2023-04-03,2023,4,136000
4,2,2564,4410,2023-09-08,2023,9,120000
4,3,1413,8484,2023-01-26,2023,1,185000
3,2,1210,4578,2023-10-12,2023,10,140000
3,2,1176,4687,2023-03-28,2023,3,103000
3,2,1273,4644,2023-12-18,2023,12,95000
4,2,1364,4620,2023-07-06,2023,7,190000
3,2,1638,4872,2023-08-14,2023,8,135000
3,1,1162,5198,2023-12-15,2023,12,97500
5,2,1375,5632,2023-10-06,2023,10,122000
2,1,1176,5248,2023-10-13,2023,10,55000
3,1,1204,5376,2023-07-28,2023,7,164000
3,1,957,3696,2023-02-10,2023,2,132000
3,1,1292,8320,2023-12-18,2023,12,75000
3,2,1155,5888,2023-04-21,2023,4,85000
3,2,1078,5934,2023-06-29,2023,6,75000
3,1,968,5934,2023-03-10,2023,3,65000
3,1,968,5934,2023-10-09,2023,10,164900
3,1,1208,5934,2023-10-20,2023,10,67500
2,2,1211,4800,2023-05-02,2023,5,110000
3,1,1260,5160,2023-03-30,2023,3,85000
3,1,1260,5160,2023-09-13,2023,9,190000
3,1,1218,4680,2023-12-21,2023,12,96000
11,4,2870,7020,2023-02-09,2023,2,290000
5,3,2117,6318,2023-03-29,2023,3,209000
3,2,1260,4680,2023-04-06,2023,4,195000
4,2,1363,4680,2023-11-20,2023,11,89900
3,2,1232,3600,2023-12-18,2023,12,93000
2,1,927,4800,2023-07-07,2023,7,105000
3,2,1647,4800,2023-01-30,2023,1,90000
4,2,2093,7080,2023-06-12,2023,6,80000
3,1,1205,4680,2023-11-20,2023,11,86900
3,1,1106,4680,2023-04-27,2023,4,100000
3,2,1280,4680,2023-08-31,2023,8,121000
3,2,1280,4680,2023-12-18,2023,12,184500
4,3,1582,4680,2023-01-06,2023,1,100100
4,3,1582,4680,2023-05-11,2023,5,253000
4,2,2052,4920,2023-01-06,2023,1,165000
4,2,1190,5166,2023-01-27,2023,1,87150
4,2,1190,5166,2023-10-17,2023,10,192900
4,2,1187,4914,2023-09-18,2023,9,73000
4,1,1468,4914,2023-05-23,2023,5,85000
3,2,1294,4914,2023-03-29,2023,3,111000
3,2,1294,4914,2023-07-31,2023,7,196000
3,2,1196,4920,2023-03-21,2023,3,175000
3,2,1316,4960,2023-02-13,2023,2,140000
2,2,1212,4800,2023-04-25,2023,4,90000
2,2,1212,4800,2023-12-21,2023,12,170000
3,1,1348,4998,2023-10-31,2023,10,91600
3,2,1316,5040,2023-04-19,2023,4,169500
2,3,1764,8112,2023-02-09,2023,2,100000
2,3,1764,8112,2023-06-15,2023,6,251000
4,3,1758,3700,2023-04-28,2023,4,110000
3,2,918,7200,2023-07-18,2023,7,155000
3,2,1132,5658,2023-11-20,2023,11,105000
5,3,1956,4920,2023-06-20,2023,6,190000
4,2,1404,5289,2023-01-10,2023,1,140000
2,1,946,5590,2023-10-11,2023,10,133000
3,2,1075,5330,2023-06-20,2023,6,174000
4,1,1596,5850,2023-02-13,2023,2,150000
4,2,1327,6000,2023-03-20,2023,3,135000
3,3,1295,7800,2023-12-28,2023,12,219900
3,2,1028,5664,2023-08-11,2023,8,127000
4,1,1137,5900,2023-06-21,2023,6,165000
4,2,1240,5664,2023-07-05,2023,7,205000
3,2,934,5664,2023-09-07,2023,9,225000
6,2,2598,5900,2023-04-18,2023,4,225000
3,1,1100,5850,2023-10-09,2023,10,130500
4,1,1125,5200,2023-04-10,2023,4,180000
3,1,1001,6110,2023-03-01,2023,3,113000
3,2,1440,5200,2023-09-27,2023,9,205000
3,3,1389,9450,2023-06-15,2023,6,110000
6,5,2849,5160,2023-08-14,2023,8,200000
1,1,960,4275,2023-04-27,2023,4,70000
4,2,2078,4800,2023-12-11,2023,12,190000
3,2,1138,6000,2023-05-12,2023,5,185000
3,1,1150,9000,2023-06-12,2023,6,111000
3,2,1470,8680,2023-06-28,2023,6,234000
3,1,1222,7800,2023-09-19,2023,9,156000
2,1,1127,8120,2023-05-31,2023,5,182000
4,2,1519,7800,2023-11-03,2023,11,196000
8,2,1260,6050,2023-05-09,2023,5,210000
5,2,1464,6832,2023-05-10,2023,5,249900
6,2,2164,7910,2023-02-10,2023,2,269000
6,4,2637,6360,2023-01-31,2023,1,224900
3,3,1798,9360,2023-04-21,2023,4,249000
6,2,2764,5334,2023-03-14,2023,3,225000
6,2,2348,6480,2023-02-20,2023,2,260000
6,2,2348,6480,2023-12-01,2023,12,278000
6,2,2128,4800,2023-10-31,2023,10,196000
6,2,2684,4920,2023-06-23,2023,6,195000
6,2,2237,4800,2023-10-18,2023,10,255000
6,2,2328,4800,2023-10-31,2023,10,202000
6,2,2328,4800,2023-10-31,2023,10,213400
6,4,2210,5040,2023-03-15,2023,3,242500
6,2,2228,4800,2023-08-09,2023,8,213000
5,2,2228,4920,2023-11-02,2023,11,200000
4,2,1176,5400,2023-07-05,2023,7,155000
4,2,1176,5400,2023-09-22,2023,9,152000
6,2,2450,5040,2023-06-08,2023,6,260000
6,2,2390,5200,2023-11-17,2023,11,226000
6,2,2328,6400,2023-12-15,2023,12,270000
4,2,2328,6400,2023-09-19,2023,9,185590
3,2,1725,10281,2023-04-17,2023,4,292000
4,3,2547,7980,2023-10-31,2023,10,289900
4,2,1666,5300,2023-10-27,2023,10,244000
6,4,2608,5625,2023-05-22,2023,5,235000
6,4,3017,8650,2023-01-09,2023,1,259900
4,2,1626,4800,2023-09-06,2023,9,230000
4,3,1560,9000,2023-05-15,2023,5,330000
6,4,2288,6000,2023-05-05,2023,5,185000
5,2,1963,8320,2023-12-29,2023,12,220000
6,2,1824,6720,2023-10-30,2023,10,235000
3,1,1006,4428,2023-02-24,2023,2,200000
4,2,1501,6000,2023-05-23,2023,5,285000
4,2,1666,6000,2023-12-13,2023,12,289900
4,2,1351,6000,2023-04-27,2023,4,301300
4,2,1237,6000,2023-09-22,2023,9,262500
3,1,1045,6000,2023-10-24,2023,10,235000
4,2,1617,6000,2023-11-15,2023,11,250000
3,2,1570,6000,2023-04-14,2023,4,280000
4,2,1314,6000,2023-05-26,2023,5,300000
2,2,1216,6000,2023-06-09,2023,6,215000
2,1,698,6000,2023-05-25,2023,5,180000
3,2,986,6000,2023-10-10,2023,10,250000
10,4,2600,7200,2023-06-21,2023,6,358000
6,2,2240,4800,2023-05-08,2023,5,249900
4,1,1228,4797,2023-12-06,2023,12,190500
4,1,1066,5265,2023-08-31,2023,8,210000
3,2,981,5060,2023-05-26,2023,5,255000
6,1,1055,5060,2023-08-01,2023,8,240000
3,2,1009,5106,2023-09-08,2023,9,235000
3,2,1422,5060,2023-10-03,2023,10,200000
2,1,1139,4950,2023-03-03,2023,3,220900
3,2,1192,4840,2023-11-27,2023,11,245000
4,1,1165,4998,2023-08-30,2023,8,186700
3,1,910,4995,2023-09-19,2023,9,192500
4,2,2190,4800,2023-08-31,2023,8,200000
4,2,1890,4800,2023-07-28,2023,7,270500
4,2,1078,4950,2023-08-14,2023,8,231000
4,2,1290,4800,2023-04-26,2023,4,280000
3,2,1262,4800,2023-04-28,2023,4,251100
4,2,1264,4687,2023-10-26,2023,10,235000
4,1,1485,4960,2023-10-08,2023,10,223000
3,1,1097,4960,2023-05-11,2023,5,235000
6,2,2352,5200,2023-04-12,2023,4,180000
4,2,1597,6765,2023-02-21,2023,2,219000
3,2,1512,5334,2023-07-31,2023,7,270000
6,2,2184,5120,2023-05-22,2023,5,265000
5,2,2072,5120,2023-12-19,2023,12,220700
3,2,1176,5120,2023-09-29,2023,9,195000
6,2,2252,5120,2023-01-17,2023,1,235000
3,2,1092,6750,2023-11-09,2023,11,198000
4,1,994,6700,2023-06-05,2023,6,205000
3,1,1037,5684,2023-08-25,2023,8,220000
4,2,1130,5684,2023-07-11,2023,7,230000
3,2,1195,6000,2023-02-15,2023,2,231500
4,2,1092,4800,2023-11-08,2023,11,170000
4,2,1490,4800,2023-03-06,2023,3,220000
2,2,1012,5160,2023-03-01,2023,3,165000
3,2,1220,4800,2023-01-19,2023,1,161000
3,2,1220,4800,2023-06-27,2023,6,239900
5,2,2328,6720,2023-10-12,2023,10,235720
3,1,1102,4800,2023-07-12,2023,7,157100
3,2,1035,4800,2023-10-06,2023,10,215000
3,2,2113,4800,2023-05-15,2023,5,315000
3,1,1224,8775,2023-09-19,2023,9,210000
4,2,1889,4800,2023-10-18,2023,10,224900
6,2,2318,4800,2023-06-12,2023,6,224000
4,2,1330,5640,2023-09-27,2023,9,228000
6,2,1728,5160,2023-08-29,2023,8,122000
6,1,1176,4920,2023-11-14,2023,11,129000
3,2,1183,4920,2023-04-14,2023,4,181750
4,2,1904,4879,2023-07-27,2023,7,200000
3,2,1998,4800,2023-05-05,2023,5,205000
3,1,1084,6528,2023-03-15,2023,3,160000
4,2,1175,6321,2023-03-06,2023,3,90000
4,2,1175,6321,2023-06-28,2023,6,210000
3,1,1300,6000,2023-01-19,2023,1,145000
4,2,1252,6600,2023-08-22,2023,8,206800
4,2,1900,5125,2023-08-18,2023,8,164500
3,2,1118,5750,2023-10-03,2023,10,155000
4,3,1948,5330,2023-01-26,2023,1,190000
4,1,1259,5330,2023-07-03,2023,7,190000
4,2,1850,5330,2023-06-30,2023,6,185000
4,2,2320,5460,2023-08-22,2023,8,185000
3,1,1163,7700,2023-11-21,2023,11,117000
2,1,1250,5310,2023-04-25,2023,4,130000
2,1,1176,5600,2023-05-19,2023,5,132500
3,1,986,5453,2023-07-13,2023,7,85000
3,1,1258,5453,2023-11-21,2023,11,142400
3,2,1475,5740,2023-06-08,2023,6,210000
3,2,1454,4800,2023-05-04,2023,5,211900
3,1,1224,5200,2023-05-03,2023,5,139000
2,2,1369,4922,2023-08-22,2023,8,185000
3,2,1316,4995,2023-03-29,2023,3,140000
3,2,1643,4995,2023-02-01,2023,2,172500
4,1,1428,5520,2023-10-17,2023,10,195000
2,1,1017,5440,2023-01-18,2023,1,135000
3,1,1182,5440,2023-11-14,2023,11,149900
5,3,2608,4800,2023-08-25,2023,8,245000
3,2,1878,4800,2023-07-26,2023,7,180000
2,1,1255,4773,2023-02-08,2023,2,164000
5,2,2121,5400,2023-06-30,2023,6,255000
5,2,2076,4800,2023-08-02,2023,8,232500
4,2,2430,4800,2023-09-15,2023,9,199900
3,2,1378,5400,2023-04-27,2023,4,215000
3,2,1568,5520,2023-07-14,2023,7,185000
3,2,1265,4800,2023-08-24,2023,8,245000
4,2,2078,4920,2023-09-15,2023,9,165700
3,2,1866,4551,2023-10-18,2023,10,177800
3,1,1494,4551,2023-04-25,2023,4,123000
4,2,2002,4920,2023-08-22,2023,8,230000
4,2,1900,4800,2023-01-17,2023,1,190000
4,3,1850,5850,2023-10-24,2023,10,215000
3,2,1580,5160,2023-05-19,2023,5,165000
3,2,1710,5160,2023-09-14,2023,9,62400
2,1,1380,5160,2023-04-21,2023,4,86000
3,2,1694,5160,2023-06-23,2023,6,208000
4,2,1994,9999,2023-12-11,2023,12,220000
3,2,2178,5120,2023-04-27,2023,4,220000
3,2,2339,6400,2023-05-30,2023,5,172000
3,2,1614,9000,2023-03-31,2023,3,80001
3,2,1614,9000,2023-11-08,2023,11,209900
2,2,1635,4800,2023-08-03,2023,8,129900
4,2,1624,4800,2023-02-27,2023,2,132600
7,2,1831,5080,2023-03-08,2023,3,236400
3,2,1605,5760,2023-11-07,2023,11,180000
2,1,1077,4800,2023-04-20,2023,4,131000
3,1,1350,4800,2023-08-29,2023,8,134900
2,2,1242,5100,2023-06-21,2023,6,130000
2,1,986,5160,2023-09-18,2023,9,102000
3,2,1320,5520,2023-02-02,2023,2,210000
3,1,1281,4840,2023-09-19,2023,9,182500
3,1,1116,4800,2023-10-19,2023,10,75000
3,2,1817,4840,2023-10-10,2023,10,110000
6,3,2559,4840,2023-12-21,2023,12,225000
3,2,1423,4840,2023-10-02,2023,10,169425
4,2,1732,3960,2023-04-20,2023,4,140000
4,2,1866,4620,2023-10-20,2023,10,120000
2,1,1173,4320,2023-04-17,2023,4,145000
4,2,2443,5265,2023-04-07,2023,4,152500
4,2,1802,4400,2023-03-02,2023,3,175000
4,2,1506,4800,2023-04-07,2023,4,184000
4,2,1878,4182,2023-05-31,2023,5,160000
6,4,2770,4720,2023-12-29,2023,12,214900
3,2,1567,7272,2023-02-06,2023,2,175000
3,2,1693,4200,2023-11-22,2023,11,170000
3,1,1617,4320,2023-07-17,2023,7,72500
3,1,1084,4640,2023-12-14,2023,12,64000
3,2,1934,4640,2023-04-03,2023,4,179000
4,2,1853,4640,2023-07-21,2023,7,176000
4,2,2288,4640,2023-12-18,2023,12,73000
3,1,982,4640,2023-07-25,2023,7,85000
3,1,1500,4640,2023-11-02,2023,11,165000
5,1,1637,4720,2023-11-07,2023,11,138000
4,2,2260,7200,2023-06-23,2023,6,164000
2,2,1208,4200,2023-07-28,2023,7,185999
4,2,2362,5460,2023-03-28,2023,3,185000
3,3,1359,4800,2023-10-25,2023,10,140000
3,2,1532,4800,2023-04-05,2023,4,115000
3,1,1109,4800,2023-02-28,2023,2,132000
4,2,1809,4800,2023-08-18,2023,8,135000
4,2,1834,4800,2023-03-10,2023,3,185000
2,2,1595,5400,2023-06-15,2023,6,170000
4,2,1744,5160,2023-09-28,2023,9,132000
5,3,2174,6300,2023-07-26,2023,7,75000
3,1,1638,8099,2023-12-28,2023,12,119900
3,1,1203,4560,2023-02-08,2023,2,175000
3,2,1971,4680,2023-06-27,2023,6,158000
4,2,1900,4800,2023-12-27,2023,12,190000
3,2,1093,5160,2023-11-13,2023,11,155000
3,2,1612,4375,2023-04-13,2023,4,62000
3,1,1368,4375,2023-02-24,2023,2,55000
3,1,1230,5418,2023-06-15,2023,6,46000
3,1,1230,5418,2023-11-28,2023,11,102000
4,2,1531,4800,2023-09-18,2023,9,55000
6,2,2304,3960,2023-08-25,2023,8,48000
4,2,2017,6012,2023-10-23,2023,10,80000
5,2,1653,5705,2023-04-11,2023,4,199900
4,2,2364,5705,2023-04-13,2023,4,75000
3,2,1562,4572,2023-12-04,2023,12,149900
4,1,1392,4572,2023-10-17,2023,10,56000
4,2,1826,4200,2023-07-07,2023,7,130000
4,2,2062,5868,2023-11-24,2023,11,155000
4,2,1456,3960,2023-11-13,2023,11,155000
10,2,2144,3700,2023-09-28,2023,9,124000
3,1,1144,3700,2023-11-10,2023,11,102500
4,2,2059,5400,2023-09-22,2023,9,151000
4,1,1380,7200,2023-09-13,2023,9,50000
3,2,1253,3690,2023-11-01,2023,11,47000
4,1,1026,3690,2023-06-05,2023,6,38000
5,2,1555,5040,2023-07-27,2023,7,100000
4,3,2031,5080,2023-02-15,2023,2,85000
8,2,1874,4536,2023-05-17,2023,5,75000
4,4,2830,4914,2023-05-23,2023,5,275000
5,2,1802,2700,2023-04-17,2023,4,80000
3,2,1743,3750,2023-06-01,2023,6,107000
4,3,2033,4375,2023-10-13,2023,10,120000
3,2,1961,4250,2023-03-14,2023,3,65000
3,1,1216,3750,2023-06-12,2023,6,110000
3,2,1225,3750,2023-07-31,2023,7,107900
3,1,1177,3750,2023-01-24,2023,1,75000
3,2,1715,5000,2023-01-11,2023,1,64300
4,2,1908,5000,2023-12-29,2023,12,95000
4,2,1414,4375,2023-06-05,2023,6,80000
4,2,2469,4940,2023-01-25,2023,1,150000
4,2,1578,3600,2023-09-12,2023,9,115000
12,3,2774,5440,2023-01-12,2023,1,130000
4,2,1853,4284,2023-07-31,2023,7,102900
3,1,1070,4216,2023-09-08,2023,9,31000
2,1,1194,4216,2023-06-15,2023,6,57000
4,2,1877,5600,2023-11-02,2023,11,93000
3,2,1633,5000,2023-10-13,2023,10,65000
4,2,1860,2964,2023-10-17,2023,10,78000
4,2,2214,4625,2023-11-21,2023,11,185000
4,1,1816,6000,2023-04-14,2023,4,170000
6,2,1671,4375,2023-04-24,2023,4,160000
6,2,2138,4200,2023-11-07,2023,11,75000
4,2,2017,5480,2023-08-04,2023,8,164000
3,2,1640,3750,2023-09-23,2023,9,50000
4,2,1657,3750,2023-10-07,2023,10,91825
4,2,1477,3750,2023-03-09,2023,3,71500
4,1,1128,3990,2023-11-15,2023,11,63000
3,2,1966,4674,2023-12-08,2023,12,85000
3,2,1673,3150,2023-06-28,2023,6,82500
8,2,2860,7620,2023-07-31,2023,7,67500
4,2,1616,4096,2023-04-06,2023,4,45000
3,2,1809,3875,2023-06-06,2023,6,155000
3,2,1575,3750,2023-06-16,2023,6,165000
4,2,1538,3750,2023-02-14,2023,2,72000
4,2,2363,5000,2023-05-31,2023,5,125000
3,3,1621,4250,2023-06-14,2023,6,180000
3,1,1147,4500,2023-06-30,2023,6,80000
6,2,1760,4375,2023-09-08,2023,9,71000
2,1,1651,4080,2023-07-14,2023,7,130000
4,2,2086,3840,2023-10-05,2023,10,115000
4,2,1928,7375,2023-04-19,2023,4,135000
3,1,910,3570,2023-11-22,2023,11,69900
3,1,948,4620,2023-07-07,2023,7,63000
4,2,1734,3390,2023-08-31,2023,8,120000
6,1,1046,3600,2023-01-26,2023,1,91200
3,2,1591,6000,2023-02-21,2023,2,185000
4,2,2178,5043,2023-04-19,2023,4,132000
8,2,2383,5084,2023-01-26,2023,1,80000
3,1,840,4080,2023-07-07,2023,7,72500
4,2,1929,4674,2023-08-31,2023,8,108000
3,1,1333,3240,2023-05-17,2023,5,105000
3,3,1203,3600,2023-10-04,2023,10,135000
4,2,2392,4800,2023-08-14,2023,8,175000
4,2,1441,3600,2023-05-26,2023,5,170000
4,2,2081,4680,2023-01-17,2023,1,101000
2,2,1680,3912,2023-01-10,2023,1,125000
2,2,1414,5985,2023-06-30,2023,6,300000
4,2,1960,4200,2023-05-12,2023,5,473100
7,2,2873,4200,2023-07-25,2023,7,438000
5,2,2434,3510,2023-12-04,2023,12,503000
3,2,2275,1890,2023-07-27,2023,7,329900
4,1,2050,4000,2023-03-03,2023,3,334900
5,2,2824,4680,2023-07-26,2023,7,507000
6,3,3371,4800,2023-08-01,2023,8,460000
6,2,2740,4800,2023-10-26,2023,10,360000
6,6,5129,14625,2023-11-15,2023,11,935000
4,3,3507,8400,2023-11-17,2023,11,900000
4,5,3954,7440,2023-11-30,2023,11,890000
4,4,3270,7800,2023-11-15,2023,11,715000
6,2,2654,5520,2023-03-02,2023,3,360000
6,2,2691,4800,2023-08-15,2023,8,360000
4,2,2016,7050,2023-08-31,2023,8,500000
4,3,2750,4800,2023-08-08,2023,8,396000
5,2,2490,4800,2023-08-15,2023,8,379000
3,3,1438,3600,2023-08-11,2023,8,320000
4,2,2028,4720,2023-06-01,2023,6,250000
4,2,1461,3600,2023-09-18,2023,9,291000
4,2,1456,3600,2023-12-12,2023,12,210000
4,2,2146,3894,2023-09-12,2023,9,320000
3,2,932,3600,2023-09-29,2023,9,265000
4,2,1839,3840,2023-05-24,2023,5,289500
4,3,2856,7200,2023-01-17,2023,1,470000
3,2,1575,5040,2023-08-09,2023,8,452000
3,2,1575,5040,2023-10-04,2023,10,427000
3,3,1622,3600,2023-04-25,2023,4,257500
5,2,1944,3600,2023-11-17,2023,11,335000
3,2,1527,3600,2023-03-24,2023,3,336000
4,2,2791,3600,2023-09-15,2023,9,365000
4,2,1986,2550,2023-08-22,2023,8,330000
4,1,1654,5400,2023-09-12,2023,9,340000
6,2,2544,3600,2023-02-21,2023,2,280000
3,1,1294,3600,2023-07-22,2023,7,265000
4,2,1646,2528,2023-09-06,2023,9,400000
1,2,1516,5400,2023-05-24,2023,5,500000
3,2,1375,3600,2023-09-20,2023,9,230000
3,1,1192,3960,2023-04-13,2023,4,270000
5,2,1866,3360,2023-04-04,2023,4,202500
4,2,2283,6650,2023-10-12,2023,10,369000
2,2,1120,3600,2023-08-07,2023,8,265000
2,1,813,4200,2023-05-31,2023,5,105000
7,2,2990,4560,2023-06-22,2023,6,212000
2,2,1640,7187,2023-04-06,2023,4,78000
2,2,1640,7187,2023-08-08,2023,8,203500
3,2,1858,8400,2023-03-24,2023,3,80000
3,2,1377,3600,2023-02-01,2023,2,123000
3,2,1377,3600,2023-08-31,2023,8,260000
4,2,1992,5400,2023-11-17,2023,11,145000
3,3,1431,3720,2023-07-28,2023,7,220000
4,2,1708,4720,2023-04-14,2023,4,325000
4,2,1708,4720,2023-08-11,2023,8,340000
6,2,2520,3600,2023-05-17,2023,5,300000
3,2,1260,3600,2023-10-02,2023,10,222000
4,3,1252,3720,2023-04-27,2023,4,355000
4,2,1919,4560,2023-11-10,2023,11,330000
3,2,1366,3960,2023-02-08,2023,2,160000
4,2,1682,1800,2023-07-27,2023,7,190000
3,1,1210,3600,2023-08-18,2023,8,197500
4,2,1960,2400,2023-01-18,2023,1,285000
4,3,2612,3600,2023-06-21,2023,6,350000
3,1,998,4800,2023-11-13,2023,11,260000
9,2,1346,3750,2023-06-21,2023,6,303000
4,2,1672,3840,2023-09-11,2023,9,215000
4,2,2506,4800,2023-05-04,2023,5,185000
2,2,1455,4200,2023-10-04,2023,10,55000
4,2,2525,4320,2023-08-04,2023,8,145000
4,2,1733,3600,2023-06-20,2023,6,225000
4,2,2089,3600,2023-10-31,2023,10,167000
4,2,1781,3600,2023-09-14,2023,9,79800
3,2,1710,3690,2023-01-23,2023,1,102000
5,2,2692,6771,2023-03-28,2023,3,80000
8,1,1277,3240,2023-06-20,2023,6,32500
4,2,1646,3510,2023-06-05,2023,6,160100
6,2,3154,3150,2023-10-06,2023,10,130000
2,1,1158,7380,2023-07-07,2023,7,80000
4,1,1704,4500,2023-08-14,2023,8,60000
2,1,956,2739,2023-11-22,2023,11,65000
3,2,1125,6122,2023-05-04,2023,5,46000
8,2,1946,7355,2023-07-13,2023,7,118000
9,2,1668,5700,2023-06-01,2023,6,220000
3,2,1012,2100,2023-01-25,2023,1,72000
